Gender,Location,Age,Tenure,Balance,NumOfProducts,HasCreditCard,IsActiveMember,EstimatedSalary,Actual_Churn,Predicted_Churn_Prob,Predicted_Churn
Male,Mumbai,56.700054936392505,2,28524.32,2,1,0,59163.9828047426,0,0.13,0
Female,Mumbai,66.13083514926342,9,52595.15,1,1,1,88268.37482653519,0,0.06,0
Female,Kolkata,37.73967221179352,3,71146.28,1,1,1,118803.54967298346,0,0.07,0
Female,Mumbai,77.99745200553123,6,66370.99,1,1,1,78460.2871940401,0,0.11,0
Male,Chennai,43.926639053436034,7,0.0,1,1,1,92245.60662411898,0,0.03,0
Female,Pune,33.90225630647694,3,36011.86,2,1,1,51325.080829734216,0,0.08,0
Male,Delhi,36.9091259850333,0,49723.69,2,0,1,40308.15009774765,0,0.04,0
Female,Delhi,47.86259823785123,3,87697.81,1,0,1,143705.0595981655,0,0.08,0
Male,Bangalore,21.43328211662676,4,47280.9,3,1,0,99490.11852691232,0,0.5,0
Female,Delhi,36.02000728983256,7,67668.12,1,1,0,35835.77412720665,1,0.23,0
Female,Hyderabad,64.62195586539434,7,55050.54,2,1,0,35972.93352832657,0,0.49,0
Female,Kolkata,39.533914504111,7,43548.17,2,1,1,35791.24721296458,0,0.0,0
Male,Delhi,40.9889688706442,5,91636.58,1,1,0,71069.25987393825,0,0.39,0
Male,Mumbai,54.27212912344876,6,50454.79,1,1,0,85791.19314491098,1,0.33,0
Female,Delhi,50.58219639040813,6,10082.19,2,1,1,114119.76436840445,0,0.09,0
Male,Kolkata,46.46095233112208,10,29722.52,1,1,1,24630.770580716984,0,0.02,0
Male,Mumbai,46.9810969878027,4,62843.43,2,1,0,106111.37541733088,0,0.19,0
Male,Pune,26.27561371287193,10,62306.38,2,1,0,72024.52828007031,0,0.12,0
Male,Mumbai,48.7135303741284,6,90249.8,1,0,0,80034.79879029734,0,0.17,0
Female,Kolkata,24.67693179551798,0,75883.84,3,1,0,16141.442196459146,1,0.52,1
Male,Chennai,25.40881173378366,9,52491.21,2,1,1,121661.94803743222,0,0.03,0
Male,Mumbai,70.34867992397994,7,59714.09,2,1,1,135106.67043171657,0,0.46,0
Male,Delhi,47.78572581746245,10,16450.51,2,0,0,116396.78791135196,1,0.17,0
Female,Hyderabad,21.548446781602426,0,0.0,2,1,0,66230.64304740199,0,0.34,0
Male,Chennai,54.42101995397954,6,80165.98,1,1,1,92397.0338072434,0,0.1327229357798165,0
Male,Kolkata,50.41386744583994,2,22284.33,2,1,0,94271.15489951913,0,0.22,0
Female,Mumbai,18.0,7,12069.55,1,1,0,70831.4816547579,0,0.4,0
Female,Delhi,45.26096452002135,9,56621.67,2,1,1,106422.2118542496,0,0.0,0
Male,Delhi,30.97233355327468,3,10851.04,2,0,1,95963.65174827076,0,0.05,0
Male,Mumbai,50.57909765990653,0,81754.66,2,1,0,129138.34581850702,0,0.21,0
Female,Kolkata,55.37762297446522,9,19243.11,1,0,0,54935.192261920994,0,0.22,0
Male,Delhi,41.42873153883463,1,96156.86,2,1,1,62314.77370953532,0,0.08,0
Male,Hyderabad,27.278203191636045,3,52610.04,1,1,0,82147.97630545951,0,0.13,0
Male,Delhi,49.44150147487692,0,35339.97,2,1,0,10000.0,0,0.18,0
Female,Pune,27.83161511165328,6,70701.2,2,1,0,73750.895362826,0,0.3,0
Female,Pune,63.01604187157626,3,76600.76,1,1,1,122358.28903631236,0,0.02,0
Female,Delhi,48.94285952999032,6,0.0,1,1,0,70403.54150419406,0,0.26,0
Male,Bangalore,54.52411010227595,0,71528.58,1,0,0,77401.55151349102,0,0.22,0
Male,Mumbai,54.36580341297217,9,67908.74,2,1,0,169855.0250984523,1,0.3,0
Female,Kolkata,37.6924691201349,9,0.0,2,1,0,37494.74051527698,0,0.06,0
Male,Mumbai,90.0,7,28546.54,1,1,0,13346.988631447775,0,0.26,0
Male,Kolkata,32.78324116177423,5,14882.65,2,1,1,152940.81280081766,0,0.03,0
Female,Delhi,49.1973361118187,3,0.0,2,0,1,10000.0,0,0.16,0
Female,Delhi,37.68423467811039,3,68935.97,2,0,0,61963.02156017483,0,0.17,0
Male,Delhi,63.61237603444928,0,17685.29,2,1,0,142832.47764157184,0,0.34,0
Male,Hyderabad,55.312808419372864,9,54594.33,2,0,1,35113.83192418712,0,0.03,0
Male,Pune,44.33682729425666,9,46824.23,2,1,0,117861.96738189086,1,0.06,0
Female,Mumbai,25.63934560178443,1,86023.51,1,1,0,55310.19911773652,1,0.16,0
Male,Kolkata,22.64984560102576,4,66694.13,2,1,1,42607.3587868108,0,0.11,0
Male,Kolkata,47.51769142515903,6,62484.26,1,0,1,96957.39633391192,0,0.02,0
Male,Mumbai,41.005470910650125,6,8991.35,2,0,0,100615.12247331874,0,0.06,0
Female,Delhi,36.47559202529136,6,76022.61,2,1,0,92080.8642008382,0,0.28,0
Female,Mumbai,52.00114351268515,9,26962.6,2,1,1,21400.506608548232,0,0.05,0
Female,Pune,31.48854079841908,5,34588.85,1,1,0,94289.63241488369,1,0.15,0
Male,Kolkata,40.50966489274886,0,10606.64,2,1,0,10000.0,0,0.2,0
Female,Mumbai,18.0,7,55206.71,1,0,0,53494.74726061461,0,0.14,0
Male,Kolkata,52.551504389561295,10,48116.69,1,1,1,86145.9168760109,1,0.04,0
Male,Delhi,66.17637202714302,5,90926.96,3,0,0,153432.7245672434,1,0.57,1
Male,Kolkata,18.2693826709476,4,66385.78,4,0,0,117315.858020795,0,0.41,0
Male,Pune,49.98785734426503,0,42991.15,1,0,1,20249.028213866768,0,0.18,0
Female,Bangalore,43.87382634895111,10,43203.53,2,1,0,91960.65680444198,0,0.13,0
Female,Kolkata,66.3975621351309,8,65389.42,2,0,1,131272.6894703089,0,0.06,0
Female,Chennai,24.512936403487338,8,63403.18,1,1,1,84479.76632706942,0,0.0,0
Male,Chennai,31.451575780386023,3,10310.03,2,1,1,101985.02181330514,0,0.03,0
Female,Chennai,39.65845227421783,6,43120.68,1,0,1,94956.91078229308,0,0.03,0
Female,Bangalore,56.87829499842358,9,19747.32,1,1,0,126476.1163396745,0,0.25,0
Female,Delhi,62.49490772610928,9,59480.79,1,1,0,55581.81287188901,0,0.2,0
Male,Hyderabad,43.58428723942281,3,45196.21,2,1,0,140675.26076565968,1,0.23,0
Male,Kolkata,37.3376192846048,8,95636.77,1,0,1,73037.81089852308,0,0.02,0
Male,Pune,34.353309641808075,10,91224.75,1,1,1,93649.37165900366,0,0.05,0
Male,Pune,53.74052766509341,7,52528.27,2,1,0,83120.33382635335,0,0.18,0
Male,Delhi,19.759097326498097,10,49012.75,1,0,0,76735.27530683747,0,0.11,0
Male,Pune,46.640283631637146,9,55703.55,2,0,1,76371.65246954237,0,0.01,0
Male,Mumbai,44.48715323354183,4,17519.0,2,1,0,80094.54121176258,0,0.11,0
Male,Mumbai,45.46301061817225,2,38219.35,1,1,1,82573.28879235071,0,0.05,0
Female,Bangalore,57.30919943968294,6,116514.25,2,0,1,58129.33395807922,0,0.07,0
Female,Kolkata,18.78203771671473,0,28290.64,2,1,0,91381.12571238705,0,0.15,0
Male,Pune,18.0,2,0.0,2,1,1,170835.60923407532,0,0.22,0
Female,Mumbai,52.50450130618784,0,60274.14,1,1,0,72942.77404123993,0,0.18,0
Female,Hyderabad,63.03879826274007,1,65013.49,2,1,0,98842.35839644368,0,0.1,0
Female,Delhi,71.71161285507426,3,77184.0,1,0,1,73575.57796611283,0,0.19,0
Male,Pune,32.49804169881141,2,82362.88,2,0,0,39461.46527129121,1,0.27,0
Female,Delhi,25.68325728461064,2,14598.21,1,1,0,37777.58577181624,0,0.04,0
Female,Hyderabad,41.341249264024015,3,97897.72,1,0,1,56596.91860416191,0,0.13,0
Male,Mumbai,59.80752289961203,6,61951.48,1,1,1,102983.01372030802,0,0.11,0
Male,Kolkata,46.893661873837054,7,17783.41,1,1,1,47964.94969903844,0,0.0,0
Male,Chennai,43.85218190148469,4,35364.82,1,1,0,88600.10717307938,1,0.16,0
Male,Kolkata,50.41474876541777,10,37978.02,1,1,0,19756.51717142424,1,0.2,0
Male,Delhi,38.82156397309678,0,55535.72,1,1,0,16324.798441617626,0,0.1,0
Male,Pune,64.40993218910957,1,44739.42,1,0,1,111155.048765902,0,0.12,0
Male,Chennai,61.921876960938434,3,106011.32,1,0,0,80894.40848187801,0,0.29,0
Male,Kolkata,25.26144344315458,2,33005.0,1,1,0,94480.7710490429,1,0.11,0
Female,Kolkata,45.33753266339973,2,46901.38,2,0,0,86071.16768030103,0,0.19,0
Male,Pune,54.25163519723638,8,61490.98,2,1,0,79015.85128315436,0,0.18,0
Male,Hyderabad,54.83223410866604,1,48264.64,1,0,1,82369.91927976388,0,0.18,0
Female,Mumbai,28.984490083021782,2,7537.35,1,1,0,80094.54121176258,0,0.22,0
Male,Pune,34.128990863542384,8,73478.95,2,1,1,77750.06799637106,0,0.03,0
Female,Delhi,57.7863660118454,8,51734.08,1,0,0,59455.24985402131,1,0.28,0
Female,Bangalore,39.00174316958923,4,0.0,1,0,0,100401.9750856196,0,0.18,0
Female,Delhi,58.81477243335991,8,77970.26,1,1,1,130027.74463315107,1,0.05,0
Female,Pune,37.26858778410531,2,48123.67,2,0,1,91582.08849464668,0,0.07,0
Male,Pune,51.1288746853074,1,80250.78,2,1,1,108211.66059838505,1,0.13,0
Male,Mumbai,37.8399266219698,8,57723.37,1,0,1,111615.80850119138,0,0.01,0
Male,Chennai,52.07923995701219,8,26255.64,1,1,0,74175.25303848498,1,0.21,0
Female,Chennai,38.74078905645485,3,29167.88,2,1,1,74977.18606589444,0,0.03,0
Female,Hyderabad,45.13110384430418,2,50044.97,1,1,1,122342.27398454776,0,0.01,0
Male,Pune,56.48715932483989,3,33358.22,2,0,1,62396.66782235683,0,0.06,0
Male,Hyderabad,47.13323902535986,0,65905.22,1,1,1,76287.75394020992,0,0.03,0
Female,Chennai,63.3439503692705,10,45910.29,2,0,1,112740.36241430926,1,0.08,0
Male,Delhi,48.11565544103364,6,82079.22,2,0,0,20978.861386390912,1,0.19,0
Male,Pune,35.96429757482518,7,20994.54,3,1,0,96773.72719786476,0,0.4,0
Male,Pune,22.97417851704778,1,65626.13,1,0,0,150725.92133109237,0,0.17,0
Male,Mumbai,45.13110384430418,7,37258.18,2,1,0,10000.0,0,0.21,0
Female,Kolkata,30.83772896970072,9,81038.3,2,1,0,75010.28086187504,0,0.05,0
Female,Mumbai,33.54272696309789,2,26522.61,1,0,0,171983.2789237175,1,0.11,0
Female,Pune,47.2884857479403,2,79029.06,1,1,0,17499.249412207617,0,0.22,0
Female,Hyderabad,75.18421507116169,0,83888.08,1,0,0,107716.40929831871,0,0.39,0
Male,Hyderabad,44.7548435905731,10,29023.35,2,0,1,142689.72087716407,0,0.0,0
Female,Delhi,35.74114146367582,2,85793.43,2,1,1,72057.31059131808,1,0.11,0
Female,Pune,20.04717080733832,9,40484.46,2,1,1,83398.6467980278,0,0.0,0
Male,Bangalore,63.327650215440016,2,59554.13,2,1,1,80094.54121176258,0,0.18,0
Male,Bangalore,18.0,7,48834.9,1,0,1,122997.14644444096,0,0.02,0
Female,Delhi,52.00783415631668,6,68590.19,1,1,0,37971.03731029489,0,0.18,0
Female,Delhi,39.6873915519118,10,0.0,1,1,1,105516.24290254922,0,0.02,0
Male,Bangalore,18.0,9,79676.74,2,1,1,47656.486087335885,0,0.06,0
Male,Delhi,46.83710400516331,10,53168.43,1,1,0,44962.66819315686,0,0.26,0
Male,Chennai,54.57804116683658,2,92131.75,2,0,0,63459.280809903845,0,0.38,0
Male,Delhi,26.75190172442614,8,93416.47,2,0,1,42416.78759989645,0,0.05,0
Female,Bangalore,39.93714492964574,3,27912.11,2,1,1,58280.673103300025,1,0.03,0
Male,Mumbai,57.02923825188563,4,133651.37,1,1,0,64091.94007155544,0,0.39,0
Male,Mumbai,50.11543814444851,5,21282.0,2,1,0,126661.62070592944,1,0.24,0
Female,Mumbai,33.75943866350158,8,28754.15,2,0,1,26710.811176096307,0,0.01,0
Male,Chennai,18.78198949082909,10,31936.75,1,0,1,126095.99454443116,0,0.0,0
Female,Pune,45.60803217247607,7,15354.06,1,1,1,101171.38296681194,0,0.0,0
Female,Mumbai,46.12095058340151,2,31041.82,1,0,1,99751.3679634622,0,0.05,0
Female,Chennai,36.094728673344704,6,63828.46,1,1,0,84137.88705749855,0,0.43,0
Female,Hyderabad,54.19456682954311,9,45028.89,2,1,0,51109.02527098735,0,0.28,0
Female,Mumbai,36.014187295617695,6,3056.75,2,0,0,170285.4031631163,0,0.18,0
Female,Hyderabad,36.612216869884826,1,55855.8,2,1,1,20280.12838937684,0,0.1,0
Male,Pune,31.98603511949796,5,29110.54,1,0,1,84961.3646635958,0,0.02,0
Male,Bangalore,61.87364164384256,1,45139.86,2,1,1,80094.54121176258,0,0.26,0
Male,Delhi,30.3737389020224,3,59865.39,3,1,1,54132.0166148546,0,0.69,1
Male,Kolkata,62.00160995048866,10,89079.85,1,1,1,93046.88333188584,0,0.16,0
Male,Mumbai,31.52660504627001,4,32725.96,1,0,1,105692.79113834078,0,0.08,0
Female,Bangalore,32.344976240857584,0,50820.28,2,1,0,91239.72439392004,1,0.24,0
Female,Chennai,52.00932867257514,2,68634.94,1,1,0,53683.87778528308,1,0.29,0
Male,Hyderabad,34.23870975597859,7,8310.27,2,0,1,99950.07179987412,0,0.01,0
Female,Kolkata,23.11785492761424,6,60450.6,1,1,0,65264.038914604826,0,0.08,0
Female,Mumbai,45.13110384430418,0,38445.61,2,1,1,50545.98507877367,0,0.04,0
Female,Mumbai,46.65750589119828,8,20075.11,1,1,1,107175.2235168928,0,0.01,0
Female,Mumbai,30.416921891580536,0,59556.14,1,1,1,58909.09042507807,0,0.05,0
Female,Delhi,46.07320060549502,6,10718.97,2,1,0,108475.10690945006,0,0.14,0
Male,Chennai,52.51861727734446,6,13398.68,1,1,0,73475.16101123347,0,0.24,0
Female,Kolkata,41.393562209595295,4,67648.03,1,1,0,83594.71322625379,0,0.13,0
Male,Delhi,29.8451322693214,9,75947.35,2,1,0,111586.67667399648,0,0.34,0
Female,Kolkata,41.85979889034321,10,42682.93,1,0,1,116667.5512316293,0,0.01,0
Male,Mumbai,64.3925001300229,10,77280.52,1,1,1,32444.42344884522,0,0.12,0
Male,Mumbai,63.3327317475773,8,61896.63,2,0,0,48443.16401118759,0,0.25,0
Male,Hyderabad,41.60054286185522,0,0.0,2,1,1,82077.9032338595,0,0.08,0
Male,Bangalore,72.47299582594715,0,34534.69,1,1,0,212584.8801376217,1,0.19,0
Male,Kolkata,66.68160177531058,5,56836.16,1,1,0,150642.47654470068,0,0.17,0
Female,Chennai,18.0,8,53382.68,1,0,0,103720.76176842013,0,0.2,0
Male,Bangalore,33.92823461703523,9,60143.3,1,0,1,58195.138735165325,0,0.0,0
Female,Mumbai,39.17395058975162,1,67161.72,1,1,0,90915.796655171,0,0.07,0
Male,Mumbai,37.074246923355744,8,9216.61,3,0,1,45186.732857151146,0,0.26,0
Female,Delhi,58.87680630549594,2,28924.92,1,1,1,80094.54121176258,0,0.19,0
Male,Hyderabad,86.06550702360806,6,44147.56,1,1,0,95000.87493662992,1,0.22,0
Male,Mumbai,40.77944023360019,9,86408.52,1,1,1,87036.27282008778,0,0.08,0
Male,Pune,26.62729016791441,7,66096.64,2,0,1,86913.8596248104,0,0.01,0
Male,Kolkata,41.465664156112034,6,72650.17,2,1,1,110117.76573586978,0,0.0,0
Female,Hyderabad,73.40982777045522,5,99931.2,1,1,1,50835.70592876829,0,0.22,0
Male,Pune,50.69281509065249,6,80337.69,2,1,1,90748.31743643813,0,0.07,0
Female,Kolkata,30.35681559047766,5,46552.03,2,0,1,101980.3878663223,1,0.03,0
Male,Kolkata,18.0,2,69664.46,1,1,1,107299.04671619492,0,0.03,0
Female,Mumbai,73.97897091632932,10,2564.99,4,1,1,119883.53198088917,0,0.62,1
Male,Hyderabad,53.74747306445211,5,65520.41,1,1,1,121134.8339538252,0,0.04,0
Female,Pune,66.4448134593143,1,81799.45,2,1,0,112677.71048979896,1,0.33,0
Female,Delhi,32.81346486196059,7,120336.31,1,1,0,90887.00841425276,0,0.12,0
Male,Hyderabad,52.40321953027713,5,43570.67,1,0,1,101556.1746780544,0,0.14,0
Female,Bangalore,49.2449607153369,6,25783.64,1,0,0,118016.40860620169,1,0.15,0
Female,Chennai,40.92918813191713,6,22977.07,2,0,0,94788.2750612522,0,0.18,0
Female,Bangalore,36.23738772592238,3,75168.77,2,1,1,16607.024691536186,0,0.03,0
Female,Hyderabad,47.95876941120622,0,58694.56,2,1,1,62759.11725754388,0,0.13,0
Male,Bangalore,23.3207999488531,10,28454.99,1,0,0,53941.02320190423,0,0.1,0
Male,Bangalore,42.91438028146808,5,114423.35,1,1,0,47701.13985505429,0,0.27,0
Female,Mumbai,30.35044465806052,5,9599.62,1,1,0,99618.4509158893,0,0.15,0
Female,Chennai,40.44249393848252,3,149108.72,2,0,1,105752.86702232892,0,0.03,0
Female,Delhi,46.27886334002211,3,60508.53,1,0,0,35885.28003980371,1,0.19,0
Female,Kolkata,38.4526721202821,4,71747.51,2,0,1,112911.13712536568,0,0.01,0
Female,Pune,36.05549030054792,10,27271.6,2,1,0,55148.24369316748,0,0.13,0
Male,Mumbai,47.53690234628012,5,51935.21,1,1,0,54823.59513204162,0,0.16,0
Female,Delhi,78.89375444864274,2,37075.27,2,1,0,61404.07420208081,0,0.2,0
Male,Mumbai,18.0,1,46009.13,1,0,0,97327.1662278122,0,0.15,0
Female,Hyderabad,75.70968694484793,5,38946.28,1,1,1,109647.04613072786,0,0.12,0
Male,Pune,55.30181921968886,10,22187.78,1,1,0,32813.49899294694,0,0.41,0
Male,Delhi,31.36257658404041,5,0.0,1,1,1,155213.76749548648,0,0.01,0
Male,Mumbai,55.531325541762826,7,89023.49,2,0,0,10000.0,0,0.25,0
Female,Bangalore,49.25444498554355,8,83334.75,1,1,1,51428.94158931631,0,0.03,0
Male,Delhi,32.791404362134394,4,29711.89,1,1,0,45354.596108454265,0,0.18,0
Male,Mumbai,37.72199036876791,8,44897.52,1,1,0,79943.01340824633,0,0.28,0
Male,Mumbai,40.737994742337406,7,18377.07,1,1,0,43534.657032439565,0,0.21,0
Female,Delhi,18.0,3,37037.68,2,0,0,82394.6306161527,1,0.33,0
Female,Mumbai,54.92328137112915,0,83688.74,1,1,1,97763.47074108792,0,0.14,0
Female,Chennai,47.78995164188501,1,48776.7,1,1,0,80094.54121176258,0,0.23,0
Female,Kolkata,34.84847546093786,8,27367.25,1,1,0,126833.8181361756,0,0.03,0
Male,Kolkata,31.858023572712803,4,35027.96,1,1,0,76609.3579575097,0,0.03,0
Female,Delhi,44.89216022466514,9,113365.66,2,1,1,64379.10527466894,0,0.07,0
Male,Hyderabad,75.6176229905691,2,58891.17,2,1,1,157114.93575254787,0,0.16,0
Female,Hyderabad,56.50715736955851,1,105032.99,1,1,1,92440.86710214285,0,0.11,0
Male,Bangalore,45.13110384430418,9,14573.27,1,1,1,65516.666321288896,0,0.0,0
Female,Delhi,42.87791300894148,3,73620.93,1,1,0,47767.14557745372,0,0.23,0
Female,Delhi,47.09338941998092,9,72643.4,2,1,1,80094.54121176258,0,0.01,0
Male,Pune,29.636584115457342,1,80246.79,2,1,1,26933.65569227455,0,0.21,0
Male,Delhi,36.78819306384154,4,4772.21,1,1,0,84264.63743980585,0,0.28,0
Female,Pune,50.01725014237469,1,31794.89,2,1,1,32855.64202592031,0,0.21,0
Female,Mumbai,47.27343333771645,5,55876.6,1,1,1,19815.183608976004,0,0.04,0
Female,Bangalore,24.814043356123623,1,81061.33,2,1,1,10000.0,0,0.12,0
Female,Hyderabad,36.88595690006916,7,50758.98,1,1,0,168193.2383410387,0,0.05,0
Female,Mumbai,48.38743424231701,8,0.0,2,1,1,119800.85405133328,0,0.06,0
Female,Mumbai,33.43425852732126,8,93255.9,2,1,1,70491.35393547756,0,0.0,0
Female,Delhi,46.99154117535554,6,55412.21,1,1,0,59008.83380586679,0,0.32,0
Female,Mumbai,53.37022688450091,5,39446.33,2,1,0,82551.42120485287,0,0.26,0
Male,Delhi,27.246644781644225,3,30994.7,2,0,1,91362.227529291,0,0.06,0
Female,Pune,27.572635531755,4,68003.57,2,0,0,22131.02633477455,0,0.14,0
Male,Mumbai,52.51088371017485,8,71786.99,2,0,1,80094.54121176258,0,0.1,0
Male,Mumbai,32.53591281289803,7,12738.21,2,1,0,155517.2455358907,0,0.14,0
Male,Chennai,31.32415445790401,7,87557.89,2,1,1,98074.6767006822,0,0.04,0
Male,Delhi,33.037214564961864,4,50589.82,1,1,0,108203.69544904906,1,0.25,0
Male,Delhi,70.2181640938924,7,36591.56,1,1,0,70329.98479080574,1,0.15,0
Male,Delhi,59.338181964653074,4,30796.54,2,0,1,45301.78000471309,1,0.03,0
Female,Delhi,59.02253584519343,6,86482.11,1,1,0,75994.43748349168,1,0.21,0
Female,Bangalore,19.92114339906605,9,51552.01,3,0,1,38145.845155605406,0,0.27,0
Male,Chennai,69.21318383269897,3,44384.23,2,1,0,51118.2505972424,1,0.24,0
Female,Pune,81.27584899846204,8,48563.74,2,1,0,22496.806944387696,0,0.15,0
Male,Delhi,30.44210923633944,10,0.0,2,1,0,101928.68607833562,0,0.13,0
Female,Bangalore,36.929262757575216,5,73270.91,2,1,1,81724.13391332579,0,0.0,0
Male,Delhi,18.0,6,57753.72,2,0,1,109016.54482496646,0,0.06,0
Female,Bangalore,18.0,5,88152.88,1,1,1,163405.186105579,0,0.07,0
Male,Bangalore,73.13279167224033,1,93559.69,3,1,0,77119.48871355693,1,0.6,1
Male,Mumbai,49.80342474973277,6,79185.63,1,1,0,75014.2178506305,0,0.24,0
Female,Hyderabad,36.32650473204747,3,20780.06,1,0,0,38898.81742899557,0,0.26,0
Female,Delhi,72.48103304989559,4,15659.41,3,0,0,72649.02015363361,1,0.5,0
Female,Chennai,60.09194038732571,5,62636.41,1,0,0,17193.397907091043,1,0.25,0
Male,Kolkata,41.89325075253733,4,76576.08,2,1,1,110934.08911718929,0,0.0,0
Female,Pune,59.280489604010434,3,103812.62,1,1,1,113672.97087197009,0,0.09,0
Male,Delhi,58.5289918362929,9,58151.48,1,1,1,150348.04590502178,0,0.09,0
Female,Hyderabad,45.13110384430418,6,50824.45,2,1,1,60935.1418822169,0,0.0,0
Female,Pune,45.91301120291362,8,50858.52,1,1,0,46916.77174003547,0,0.17,0
Male,Delhi,43.12827234094218,8,85568.36,1,0,0,67340.2175474657,0,0.21,0
Male,Bangalore,31.78979146950089,2,54657.44,2,0,1,19484.41941568256,0,0.06,0
Male,Mumbai,44.58050911834418,3,57572.11,2,1,1,174539.44744926135,0,0.02,0
Male,Bangalore,45.065866461052885,4,0.0,1,1,1,57555.47361772531,0,0.05,0
Male,Mumbai,46.43785320449175,1,12037.1,2,1,0,102907.0382717701,0,0.13,0
Male,Delhi,23.21690122619104,0,6849.81,1,1,1,44938.74058317926,0,0.09,0
Male,Kolkata,52.59223884265886,2,101653.1,1,1,1,30975.927454683777,1,0.14,0
Female,Bangalore,45.950743633260174,5,92024.14,2,0,0,133349.9376666756,0,0.29,0
Male,Mumbai,50.28034688894412,3,108571.06,1,1,1,65353.5426800678,0,0.26,0
Male,Delhi,61.18494835053506,10,37220.6,1,0,1,64811.20893351251,0,0.07,0
Female,Pune,38.0771024936925,4,66842.68,1,1,0,10707.254350693487,0,0.17,0
Male,Kolkata,18.0,10,112370.85,1,1,1,115384.11794442606,0,0.12,0
Female,Hyderabad,50.23210413383018,7,49835.88,1,1,1,57395.9595537716,0,0.1,0
Male,Kolkata,25.03289714589094,4,99444.3,2,1,1,49451.184287599805,1,0.13,0
Male,Delhi,31.445415449535567,7,36923.43,2,1,0,78050.59904434334,0,0.25,0
Female,Kolkata,28.591203112751632,9,73709.12,2,1,1,58164.76990932159,0,0.02,0
Male,Kolkata,25.785138673803008,4,0.0,2,1,0,67267.43125579866,0,0.25,0
Male,Mumbai,39.66737750854228,4,57306.64,1,1,0,61315.18296573735,0,0.22,0
Female,Mumbai,56.418757495191336,0,64908.78,1,0,1,25215.803400186203,0,0.05,0
Male,Delhi,18.0,9,33962.31,2,1,1,130641.1709044376,0,0.02,0
Female,Chennai,70.896767879423,3,107187.69,2,0,0,35600.88311876488,0,0.55,1
Female,Pune,58.274711743535846,5,31933.85,1,1,1,51744.550781794445,0,0.2,0
Female,Hyderabad,55.46741085603541,8,64042.19,2,1,1,83787.13948316072,0,0.08,0
Male,Mumbai,41.22515817593988,1,73672.3,1,1,0,49189.397932276464,0,0.03,0
Male,Delhi,50.3325402918148,0,136712.98,1,0,0,84118.14384920626,0,0.24,0
Male,Delhi,36.400993277457744,6,54370.89,1,0,0,65989.3753183694,1,0.1,0
Female,Delhi,35.57557368572961,8,73481.18,2,1,1,120045.28503511386,0,0.01,0
Male,Bangalore,43.612294538465406,7,65898.38,2,0,1,62779.74613527151,0,0.0,0
Male,Mumbai,28.099712283360443,3,14453.03,3,1,1,53796.56758824607,0,0.66,1
Female,Mumbai,59.08442741986965,2,29080.01,2,1,0,38998.5839987654,0,0.1,0
Female,Pune,51.45612687646798,3,25721.98,2,1,0,112351.63333912849,1,0.25,0
Female,Mumbai,59.39123070682263,3,39105.86,2,1,0,33771.44824124577,1,0.11,0
Female,Chennai,19.359814217371603,9,14878.26,1,1,0,107529.12564550112,0,0.11,0
Female,Mumbai,72.18644996993248,7,88556.82,2,1,0,109899.71352320602,0,0.22,0
Male,Chennai,24.420894986250875,2,55625.34,1,1,0,58721.65937924628,0,0.32,0
Male,Chennai,78.36858874128495,9,30355.42,1,1,1,100290.53592420748,0,0.10272293577981652,0
Female,Delhi,44.67808613389487,10,65762.14,1,1,1,94513.20336580552,0,0.0,0
Female,Mumbai,46.533361484073104,5,20675.22,2,1,1,58133.13234330037,0,0.07,0
Male,Mumbai,27.847353679344927,1,50224.45,2,1,1,116404.14621649394,0,0.03,0
Female,Chennai,33.96444846271536,6,33286.8,2,1,1,88813.26756338053,0,0.02,0
Male,Hyderabad,50.40375684617852,9,31481.85,2,0,0,57262.916926029815,0,0.36,0
Male,Mumbai,57.73683903601092,1,50164.38,3,0,1,65751.30270873944,0,0.53,1
Female,Mumbai,39.692359790098806,4,79466.09,2,1,0,38149.97210259634,0,0.04,0
Male,Mumbai,49.31904401369282,1,36452.3,1,1,1,81758.29766140248,0,0.12,0
Male,Hyderabad,51.36602181666865,8,49556.48,1,1,0,20210.39693754523,0,0.16,0
Male,Kolkata,46.01073174694557,3,93931.52,2,0,0,121551.9107914163,0,0.08,0
Male,Mumbai,35.08289021315789,0,56300.58,1,1,0,112592.34877937632,0,0.04,0
Female,Mumbai,54.37850802700608,4,19881.49,2,1,1,62540.25328421637,0,0.15,0
Female,Delhi,28.44625605324669,2,3930.33,2,1,1,34168.86278424477,0,0.09,0
Male,Delhi,46.965531064677045,3,56267.43,1,1,0,64378.443595582445,1,0.26,0
Female,Pune,42.94560577940462,1,101509.45,1,0,1,132177.05471316987,0,0.06,0
Female,Delhi,49.06484131302916,4,88881.01,1,1,1,11790.27033624961,0,0.17,0
Female,Mumbai,36.98717451734309,9,50908.55,1,0,0,81753.80917646759,0,0.15,0
Female,Mumbai,51.67232320463877,1,95769.09,2,0,0,82760.67239446419,0,0.21,0
Female,Mumbai,18.0,1,0.0,2,1,1,61768.05570387491,0,0.06,0
Male,Chennai,74.47249883898952,1,142641.41,1,1,0,65562.55028804744,1,0.27,0
Female,Delhi,30.907583335888507,8,60689.87,1,1,0,80693.56901024815,0,0.24,0
Female,Kolkata,58.99129848474389,3,18407.26,2,0,0,121464.71337137796,0,0.35,0
Female,Delhi,44.20652618439252,3,42324.91,2,0,0,106825.1357578632,0,0.25,0
